server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;1;1.0;23.0;3;20;21.0;22.0
3;1;1.0;6.0;0;9;5.0;5.0
5;1;1.0;26.0;2;22;25.0;25.0
7;1;1.0;18.0;1;26;18.0;17.0
8;4;4.0;22.0;4;13;21.0;18.0
9;4;4.0;6.0;6;9;5.0;2.0
10;4;4.0;5.0;5;1;3.0;1.0
11;6;6.0;9.0;7;18;1.0;3.0
12;6;6.0;14.0;8;21;5.0;8.0
0;8;8.0;9.0;9;25;2.0;1.0
6;11;11.0;29.0;10;6;19.0;18.0
13;12;12.0;35.0;14;9;23.0;23.0
14;12;12.0;35.0;16;14;24.0;23.0
15;12;12.0;22.0;17;16;10.0;10.0
16;12;12.0;37.0;11;16;25.0;25.0
17;12;12.0;31.0;12;17;19.0;19.0
18;12;12.0;29.0;13;25;18.0;17.0
2;15;15.0;24.0;19;27;11.0;9.0
4;15;15.0;22.0;20;29;6.0;7.0
0;15;15.0;31.0;18;16;13.0;16.0
19;16;16.0;39.0;24;8;24.0;23.0
10;16;16.0;42.0;22;28;24.0;26.0
9;16;16.0;18.0;23;8;3.0;2.0
11;16;16.0;25.0;21;17;8.0;9.0
3;17;17.0;45.0;28;4;28.0;28.0
12;17;17.0;39.0;25;8;22.0;22.0
9;17;18.0;42.0;27;25;23.0;24.0
7;17;18.0;32.0;26;22;11.0;14.0
4;19;22.0;39.0;29;13;17.0;17.0
15;19;22.0;48.0;31;26;24.0;26.0
8;22;22.0;47.0;32;17;27.0;25.0
1;22;23.0;41.0;35;26;19.0;18.0
2;22;24.0;35.0;38;23;11.0;11.0
11;24;25.0;45.0;47;22;18.0;20.0
5;25;26.0;50.0;52;29;24.0;24.0
18;28;29.0;52.0;61;14;22.0;23.0
6;25;29.0;38.0;57;0;7.0;9.0
0;31;31.0;58.0;64;8;24.0;27.0
17;26;31.0;51.0;60;17;19.0;20.0
7;22;32.0;41.0;36;0;9.0;9.0
2;32;35.0;43.0;69;2;8.0;8.0
13;22;35.0;52.0;33;8;15.0;17.0
14;22;35.0;52.0;37;15;18.0;17.0
16;23;37.0;38.0;41;20;1.0;1.0
16;23;38.0;41.0;42;29;5.0;3.0
6;23;38.0;47.0;43;2;9.0;9.0
19;23;39.0;66.0;45;6;26.0;27.0
4;23;39.0;51.0;46;10;8.0;12.0
12;24;39.0;64.0;49;20;25.0;25.0
16;41;41.0;56.0;78;23;15.0;15.0
1;41;41.0;67.0;79;16;26.0;26.0
7;24;41.0;60.0;50;10;20.0;19.0
10;25;42.0;48.0;51;23;8.0;6.0
9;25;42.0;53.0;53;0;12.0;11.0
2;26;43.0;72.0;59;26;26.0;29.0
11;31;45.0;54.0;62;21;10.0;9.0
3;31;45.0;62.0;63;15;19.0;17.0
6;47;47.0;60.0;87;26;15.0;13.0
8;46;47.0;54.0;86;27;8.0;7.0
10;32;48.0;65.0;66;2;18.0;17.0
15;32;48.0;64.0;68;9;18.0;16.0
5;50;50.0;61.0;88;13;10.0;11.0
4;50;51.0;60.0;90;1;12.0;9.0
17;32;51.0;78.0;70;12;27.0;27.0
18;52;52.0;53.0;94;5;1.0;1.0
13;52;52.0;77.0;93;19;25.0;25.0
14;34;52.0;68.0;71;28;17.0;16.0
9;36;53.0;65.0;72;0;12.0;12.0
18;37;53.0;75.0;74;22;22.0;22.0
8;39;54.0;64.0;76;24;9.0;10.0
16;56;56.0;70.0;101;28;17.0;14.0
0;57;58.0;84.0;109;29;25.0;26.0
4;60;60.0;63.0;117;27;3.0;3.0
6;57;60.0;67.0;113;2;9.0;7.0
7;55;60.0;90.0;99;18;27.0;30.0
5;41;61.0;77.0;77;6;16.0;16.0
3;41;62.0;68.0;80;9;5.0;6.0
4;42;63.0;84.0;83;9;21.0;21.0
15;42;64.0;93.0;84;18;29.0;29.0
12;50;64.0;81.0;89;12;19.0;17.0
8;50;64.0;92.0;91;17;27.0;28.0
10;51;65.0;85.0;92;17;19.0;20.0
9;54;65.0;73.0;95;4;8.0;8.0
11;55;66.08435256659601;76.08435256659601;97;21;10.0;10.0
6;55;67.0;77.0;98;2;9.0;10.0
1;55;67.0;90.0;100;9;21.0;23.0
3;56;68.0;81.0;102;3;12.0;13.0
14;56;68.0;85.0;103;0;15.0;17.0
16;70;70.0;88.0;127;21;19.0;18.0
2;70;72.0;89.0;125;9;18.0;17.0
9;56;73.0;75.0;107;14;3.0;2.0
9;74;75.0;95.0;138;21;19.0;20.0
18;75;75.0;89.0;140;11;12.0;14.0
11;56;76.08435256659601;93.08435256659601;108;1;14.0;17.0
13;57;77.0;80.0;110;25;4.0;3.0
6;57;77.0;86.0;111;0;7.0;9.0
5;59;77.0;95.0;115;5;16.0;18.0
17;59;78.0;99.0;116;15;18.0;21.0
13;79;80.0;101.0;145;22;21.0;21.0
19;63;80.094935869527;109.094935869527;118;22;26.0;29.0
3;81;81.0;112.0;148;0;29.0;31.0
12;81;81.0;98.0;152;2;17.0;17.0
0;83;84.0;92.0;158;27;9.0;8.0
10;82;85.0;109.0;155;22;24.0;24.0
14;63;85.0;86.0;119;27;1.0;1.0
14;63;86.0;93.0;121;13;7.0;7.0
6;69;86.0;101.0;122;26;15.0;15.0
16;88;88.0;99.0;163;9;10.0;11.0
2;69;89.0;95.0;123;12;6.0;6.0
18;70;89.0;114.0;126;9;25.0;25.0
1;90;90.0;111.0;166;12;21.0;21.0
7;90;90.0;117.0;165;18;27.0;27.0
0;92;92.0;93.0;172;14;5.0;1.0
8;92;92.0;112.0;174;21;18.0;20.0
0;92;93.0;105.0;173;16;13.0;12.0
14;70;93.0;122.0;128;1;29.0;29.0
15;70;93.0;94.0;129;20;1.0;1.0
11;72;93.08435256659601;110.08435256659601;130;22;18.0;17.0
15;72;94.0;113.0;131;19;20.0;19.0
4;72;94.7004460301057;115.7004460301057;132;13;17.0;21.0
2;72;95.0;118.0;135;8;23.0;23.0
9;74;95.0;108.0;136;0;12.0;13.0
5;74;95.0;114.0;137;10;21.0;19.0
12;75;98.0;109.0;139;1;11.0;11.0
16;99;99.0;124.0;187;19;29.0;25.0
17;75;99.0;113.0;141;28;14.0;14.0
13;101;101.0;123.0;193;3;21.0;22.0
6;100;101.0;127.0;191;18;26.0;26.0
0;105;105.0;116.0;196;27;9.0;11.0
9;101;108.0;112.0;192;3;5.0;4.0
10;100;109.0;121.0;190;6;12.0;12.0
12;78;109.0;131.0;142;20;25.0;22.0
19;78;109.094935869527;111.094935869527;143;13;3.0;2.0
11;110;110.08435256659601;138.084352566596;198;29;26.0;28.0
1;81;111.0;136.0;146;2;27.0;25.0
19;81;111.094935869527;133.094935869527;149;21;22.0;22.0
9;82;112.0;131.0;153;20;20.0;19.0
3;82;112.0;132.0;157;13;19.0;20.0
17;88;113.0;127.0;162;24;13.0;14.0
15;90;113.0;134.0;164;10;22.0;21.0
18;91;114.0;132.0;169;27;19.0;18.0
5;91;114.0;130.0;170;5;16.0;16.0
4;92;115.7004460301057;119.7004460301057;175;29;6.0;4.0
0;94;116.0;129.0;177;16;13.0;13.0
7;117;117.0;129.0;213;9;12.0;12.0
2;95;118.0;140.0;179;8;23.0;22.0
4;95;119.7004460301057;138.7004460301057;180;23;20.0;19.0
10;121;121.0;146.0;217;22;24.0;25.0
14;95;122.0;144.0;182;25;22.0;22.0
13;95;123.0;147.0;183;9;23.0;24.0
16;97;124.0;150.0;184;22;28.0;26.0
8;97;124.1460643872322;141.1460643872322;185;13;21.0;17.0
17;125;127.0;128.0;222;2;4.0;1.0
6;99;127.0;137.0;186;4;9.0;10.0
17;128;128.0;129.0;231;5;1.0;1.0
0;129;129.0;135.0;236;17;8.0;6.0
17;100;129.0;148.0;188;18;17.0;19.0
7;109;129.0;130.0;197;11;1.0;1.0
5;112;130.0;155.0;199;11;26.0;25.0
7;112;130.0;142.0;200;9;12.0;12.0
9;112;131.0;161.0;201;7;28.0;30.0
12;112;131.0;148.0;202;12;19.0;17.0
18;112;132.0;154.0;203;22;22.0;22.0
3;113;132.0;140.0;204;2;6.0;8.0
19;113;133.094935869527;141.094935869527;205;20;9.0;8.0
15;113;134.0;153.0;206;19;20.0;19.0
0;135;135.0;153.0;243;28;18.0;18.0
1;135;136.0;164.0;245;22;27.0;28.0
6;137;137.0;143.0;252;29;4.0;6.0
11;136;138.084352566596;153.084352566596;250;15;16.0;15.0
4;136;138.7004460301057;142.7004460301057;251;26;2.0;4.0
2;139;140.0;141.0;257;25;2.0;1.0
3;139;140.0;149.0;254;12;7.0;9.0
2;113;141.0;168.0;207;26;26.0;27.0
19;113;141.094935869527;159.094935869527;208;3;17.0;18.0
8;117;141.1460643872322;150.1460643872322;210;25;7.0;9.0
7;142;142.0;172.0;261;2;29.0;30.0
4;142;142.7004460301057;145.7004460301057;262;26;2.0;3.0
6;117;143.0;150.0;211;0;7.0;7.0
14;117;144.0;174.0;212;1;29.0;30.0
4;145;145.7004460301057;157.7004460301057;268;1;12.0;12.0
10;145;146.0;159.0;271;15;13.0;13.0
13;120;147.0;160.0;216;14;10.0;13.0
17;121;148.0;169.0;218;6;23.0;21.0
12;124;148.0;172.0;220;8;22.0;24.0
3;124;149.0;174.0;221;6;25.0;25.0
16;126;150.0;177.0;223;26;28.0;27.0
6;126;150.0;156.0;225;20;5.0;6.0
8;128;150.1460643872322;169.1460643872322;228;11;19.0;19.0
0;128;153.0;154.0;229;11;1.0;1.0
15;128;153.0;162.0;230;29;13.0;9.0
11;129;153.084352566596;169.084352566596;232;13;16.0;16.0
0;129;154.0;176.0;233;15;22.0;22.0
18;129;154.0;169.0;234;29;14.0;15.0
5;155;155.0;170.0;289;19;16.0;15.0
6;155;156.0;165.0;290;2;9.0;9.0
4;156;157.7004460301057;186.7004460301057;294;12;29.0;29.0
