server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;0;0.0;7.0;1;27;6.0;7.0
2;0;0.0;32.0;0;7;29.0;32.0
3;1;1.0;10.0;3;9;7.0;9.0
4;1;1.0;25.0;2;19;24.0;24.0
5;2;2.0;4.0;4;22;1.0;2.0
7;2;2.0;15.0;6;10;14.0;13.0
8;2;2.0;11.0;5;12;9.0;9.0
9;7;7.0;28.0;7;27;20.0;21.0
11;9;9.0;37.0;9;29;29.0;28.0
15;9;9.0;16.0;10;24;7.0;7.0
16;9;9.0;18.0;8;3;11.0;9.0
10;12;12.0;31.0;14;19;19.0;19.0
17;12;12.0;18.0;12;26;5.0;6.0
19;12;12.0;28.0;13;20;16.0;16.0
5;12;12.0;33.0;11;12;21.0;21.0
1;13;13.0;34.0;15;3;24.0;21.0
0;15;15.0;27.0;17;20;10.0;12.0
8;15;15.0;17.0;16;20;2.0;2.0
6;16;16.0;26.0;19;0;9.0;10.0
15;16;16.0;32.0;18;29;17.0;16.0
13;18;18.0;27.0;20;8;6.0;9.0
17;18;18.0;39.0;21;28;23.0;21.0
16;18;18.0;33.0;22;5;13.0;15.0
12;25;25.0;30.0;24;28;6.0;5.0
14;25;25.0;48.0;26;24;28.0;23.0
18;25;25.0;36.0;23;24;12.0;11.0
3;25;25.0;26.0;25;16;5.0;1.0
13;28;28.0;36.0;28;25;9.0;8.0
3;28;28.0;50.0;29;17;23.0;22.0
8;28;28.0;40.0;27;18;11.0;12.0
0;29;29.0;50.0;34;13;20.0;21.0
7;29;29.0;54.0;35;21;27.0;25.0
19;29;29.0;56.0;36;27;27.0;27.0
9;29;29.0;38.0;37;10;9.0;9.0
4;29;29.0;37.0;31;21;10.0;8.0
12;30;30.0;57.0;39;20;29.0;27.0
10;29;31.0;53.0;32;2;21.0;22.0
15;30;32.0;59.0;40;16;29.0;27.0
5;31;33.0;60.0;41;6;25.0;27.0
16;31;33.0;48.0;43;4;17.0;15.0
1;33;34.0;47.0;44;13;13.0;13.0
18;33;36.0;48.0;45;24;12.0;12.0
13;33;36.0;37.0;46;2;1.0;1.0
13;33;37.0;67.0;47;0;29.0;30.0
11;34;37.0;55.0;48;2;18.0;18.0
4;35;37.0;57.0;49;28;20.0;20.0
9;35;38.0;65.0;50;3;26.0;27.0
17;31;39.0;53.0;42;3;13.0;14.0
8;40;40.0;65.0;52;9;28.0;25.0
6;29;45.61929501496831;63.61929501496831;30;12;18.0;18.0
1;47;47.0;64.0;63;5;15.0;17.0
18;48;48.0;59.0;64;16;14.0;11.0
14;40;48.0;58.0;51;4;10.0;10.0
16;41;48.0;72.0;53;28;23.0;24.0
3;50;50.0;60.0;70;25;11.0;10.0
0;41;50.0;72.0;55;17;19.0;22.0
17;52;53.0;74.0;73;15;20.0;21.0
10;52;53.0;63.0;71;6;11.0;10.0
7;41;54.0;58.0;56;27;2.0;4.0
11;55;55.0;57.0;82;7;1.0;2.0
19;44;56.0;74.0;58;7;20.0;18.0
11;46;57.0;69.0;59;18;12.0;12.0
4;46;57.0;77.0;60;10;20.0;20.0
