server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;23.0;2;13;23.0;22.0
2;1;1.0;29.0;1;15;27.0;28.0
3;1;1.0;8.0;6;29;9.0;7.0
5;1;1.0;25.0;5;26;24.0;24.0
6;1;1.0;28.0;0;1;27.0;27.0
8;1;1.0;2.0;4;11;1.0;1.0
9;1;1.0;32.0;3;8;26.0;31.0
14;3;3.0;24.0;7;13;20.0;21.0
15;5;5.0;33.0;9;13;27.0;28.0
17;5;5.0;9.0;10;13;4.0;4.0
18;5;5.0;11.0;8;4;5.0;6.0
19;7;7.0;22.0;14;15;15.0;15.0
12;7;7.0;28.0;11;19;22.0;21.0
7;7;7.0;19.0;12;9;12.0;12.0
8;7;7.0;35.0;13;21;28.0;28.0
11;9;9.0;21.0;15;18;8.0;12.0
17;9;9.0;32.0;16;3;23.0;23.0
3;9;9.0;35.0;17;5;24.0;26.0
18;11;11.0;27.0;18;16;16.0;16.0
1;14;14.0;31.0;19;0;18.0;17.0
16;16;16.0;40.0;24;8;23.0;24.0
4;16;16.0;22.0;23;28;4.0;6.0
13;17;17.255888579607934;28.255888579607934;25;19;12.0;11.0
7;19;19.0;31.0;31;9;12.0;12.0
10;17;20.453645126811402;36.4536451268114;27;25;15.0;16.0
11;21;21.0;48.0;34;17;29.0;27.0
4;22;22.0;23.0;35;4;4.0;1.0
19;16;22.0;48.0;20;0;26.0;26.0
4;23;23.0;42.0;38;26;19.0;19.0
0;23;23.0;38.0;36;2;15.0;15.0
14;23;24.0;29.0;39;7;5.0;5.0
5;24;25.0;50.0;40;9;26.0;25.0
18;16;27.0;32.0;21;0;5.0;5.0
12;23;28.0;52.0;37;14;21.0;24.0
13;16;28.255888579607934;32.255888579607934;22;12;3.0;4.0
14;29;29.0;47.0;46;15;18.0;18.0
2;19;29.0;38.0;32;2;10.0;9.0
1;30;31.0;46.0;47;7;14.0;15.0
7;24;31.0;35.0;41;5;6.0;4.0
18;17;32.0;42.0;28;23;10.0;10.0
17;27;32.0;49.0;42;23;14.0;17.0
9;29;32.0;37.0;45;18;3.0;5.0
13;30;32.255888579607934;33.255888579607934;49;4;1.0;1.0
15;19;33.0;43.0;29;1;12.0;10.0
13;30;33.255888579607934;50.255888579607934;48;1;16.0;17.0
7;19;35.0;36.0;33;20;2.0;1.0
8;17;35.0;63.0;26;24;28.0;28.0
3;29;35.0;37.0;44;24;2.0;2.0
7;36;36.0;43.0;53;5;6.0;7.0
10;36;36.4536451268114;39.4536451268114;50;9;2.0;3.0
3;36;37.0;49.0;52;3;6.0;12.0
9;38;38.0;41.0;60;21;2.0;3.0
0;38;38.0;64.0;65;11;27.0;26.0
2;38;38.0;60.0;59;12;18.0;22.0
10;39;39.4536451268114;68.45364512681141;69;3;29.0;29.000000000000007
16;38;40.0;60.0;63;16;19.0;20.0
6;39;40.32452912448138;59.32452912448138;70;8;18.0;19.0
9;39;41.0;50.0;66;13;11.0;9.0
18;39;42.0;63.0;68;2;25.0;21.0
7;38;43.0;72.0;54;25;26.0;29.0
15;40;43.0;46.0;71;0;1.0;3.0
1;45;46.0;51.0;78;11;4.0;5.0
15;45;46.0;63.0;85;10;17.0;17.0
14;45;47.0;59.0;80;21;12.0;12.0
11;48;48.0;71.0;90;7;23.0;23.0
19;48;48.0;70.0;88;10;19.0;22.0
17;45;49.0;66.0;83;11;18.0;17.0
3;45;49.0;75.0;79;13;27.0;26.0
9;50;50.0;74.0;92;16;23.0;24.0
5;45;50.0;64.0;81;13;13.0;14.0
13;45;50.255888579607934;60.255888579607934;86;25;13.0;10.0
1;40;51.0;76.0;73;12;25.0;25.0
12;45;52.0;67.0;82;15;15.0;15.0
4;38;54.63557117845921;56.63557117845921;56;29;3.0;2.0
4;38;56.63557117845921;59.63557117845921;57;1;4.0;3.0
14;57;59.0;68.0;99;16;8.0;9.0
6;57;59.32452912448138;78.32452912448139;100;15;21.0;19.000000000000007
4;41;59.63557117845921;78.6355711784592;74;26;19.0;18.999999999999993
16;38;60.0;81.0;62;19;20.0;21.0
2;40;60.0;63.0;72;23;5.0;3.0
13;54;60.255888579607934;61.255888579607934;97;4;1.0;1.0
13;52;61.255888579607934;63.255888579607934;95;16;1.0;2.0
8;63;63.0;76.0;109;1;12.0;13.0
18;63;63.0;80.0;108;26;17.0;17.0
15;63;63.0;72.0;106;22;10.0;9.0
2;62;63.0;71.0;102;2;10.0;8.0
13;63;63.255888579607934;64.25588857960793;107;16;1.0;0.9999999999999929
0;48;64.0;75.0;89;17;12.0;11.0
5;62;64.0;81.0;101;10;21.0;17.0
13;38;64.25588857960793;81.25588857960793;58;9;19.0;17.0
17;65;66.0;85.0;114;21;19.0;19.0
12;67;67.0;91.0;118;26;22.0;24.0
14;65;68.0;79.0;110;5;9.0;11.0
19;65;70.0;82.0;116;14;14.0;12.0
11;71;71.0;80.0;124;15;9.0;9.0
2;71;71.0;88.0;123;17;18.0;17.0
7;71;72.0;94.0;126;12;22.0;22.0
15;71;72.0;92.0;127;28;19.0;20.0
9;74;74.0;83.0;137;12;10.0;9.0
0;73;75.0;91.0;133;16;15.0;16.0
1;73;76.0;86.0;132;21;8.0;10.0
8;73;76.0;100.0;131;4;23.0;24.0
6;78;78.32452912448139;104.32452912448139;148;22;23.0;26.0
4;78;78.6355711784592;79.6355711784592;149;10;2.0;1.0
14;75;79.0;86.0;142;9;7.0;7.0
4;79;79.6355711784592;82.6355711784592;151;4;4.0;3.0
11;71;80.0;85.0;125;25;3.0;5.0
18;76;80.0;87.0;145;22;8.0;7.0
16;65;81.0;83.0;117;14;3.0;2.0
13;67;81.25588857960793;84.25588857960793;119;12;3.0;3.0
19;82;82.0;98.0;154;15;15.0;16.0
10;73;82.31027271990231;83.31027271990231;136;2;2.0;1.0
4;76;82.6355711784592;85.6355711784592;144;15;2.0;3.0
16;76;83.0;84.0;143;26;3.0;1.0
9;74;83.0;96.0;139;1;13.0;13.0
10;74;83.31027271990231;86.31027271990231;138;16;4.0;3.0
16;84;84.0;90.0;157;23;7.0;6.0
13;73;84.25588857960793;95.25588857960793;135;19;12.0;11.0
11;85;85.0;99.0;159;26;15.0;14.0
17;85;85.0;114.0;160;9;27.0;29.0
