server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
2;3;3.0;8.0;0;29;8.0;5.0
3;4;4.0;30.0;5;23;29.0;26.0
4;4;4.0;26.0;1;22;20.0;22.0
7;4;4.0;26.0;4;7;18.0;22.0
9;4;4.0;28.0;6;13;23.0;24.0
11;4;4.0;27.0;8;17;24.0;23.0
14;4;4.0;13.0;9;4;7.0;9.0
16;4;4.0;22.0;10;12;17.0;18.0
17;4;4.0;7.0;11;24;4.0;3.0
18;4;4.0;13.0;12;8;9.0;9.0
15;4;4.0;15.0;13;20;11.0;11.0
17;4;7.0;25.0;14;29;19.0;18.0
2;4;8.0;13.0;15;21;6.0;5.0
1;4;8.902750267246581;12.902750267246581;17;10;1.0;4.0
12;4;10.554275499735054;14.554275499735054;2;25;2.0;4.0
6;9;12.782790750592552;40.782790750592554;19;7;28.0;28.0
1;12;12.902750267246581;20.90275026724658;29;19;8.0;8.0
18;11;13.0;27.0;22;27;14.0;14.0
14;12;13.0;23.0;27;11;10.0;10.0
2;9;13.0;16.0;20;16;4.0;3.0
13;12;13.756624893963547;39.75662489396355;25;17;28.0;26.0
5;14;14.174849454260185;28.174849454260183;32;26;17.0;13.999999999999998
12;7;14.554275499735054;24.554275499735056;18;7;11.0;10.000000000000002
15;9;15.0;19.0;21;11;3.0;4.0
10;11;15.560775409417424;28.560775409417424;23;4;15.0;13.0
2;16;16.0;24.0;42;20;8.0;8.0
19;18;18.191601558664686;19.191601558664686;49;12;2.0;1.0
15;18;19.0;30.0;48;1;9.0;11.0
19;18;19.191601558664686;25.191601558664686;43;15;5.0;6.0
1;14;20.90275026724658;30.90275026724658;31;19;8.0;10.0
16;22;22.0;45.0;53;20;22.0;23.0
14;23;23.0;51.0;56;3;28.0;28.0
8;23;23.80696596673582;47.80696596673582;55;11;25.0;23.999999999999996
2;14;24.0;29.0;33;21;6.0;5.0
12;14;24.554275499735056;49.554275499735056;35;22;25.0;25.0
17;14;25.0;46.0;36;7;21.0;21.0
19;16;25.191601558664686;43.191601558664686;38;28;17.0;18.0
7;26;26.0;50.0;63;2;26.0;24.0
18;27;27.0;32.0;65;7;6.0;5.0
11;16;27.0;32.0;39;12;6.0;5.0
9;16;28.0;29.0;41;27;2.0;1.0
5;18;28.174849454260183;59.17484945426018;45;1;28.0;31.0
0;18;28.407333770571014;45.407333770571014;46;12;16.0;17.0
10;18;28.560775409417424;42.560775409417424;47;18;16.0;14.0
9;21;29.0;58.0;51;12;28.0;29.0
2;22;29.0;34.0;52;28;2.0;5.0
15;23;30.0;56.0;54;9;26.0;26.0
1;23;30.90275026724658;38.90275026724658;57;27;7.0;8.0
18;24;32.0;49.0;58;11;17.0;17.0
11;24;32.0;58.0;59;24;23.0;26.0
2;33;34.0;43.0;71;2;7.0;9.0
1;26;38.90275026724658;47.90275026724658;61;28;7.0;9.0
13;26;39.75662489396355;66.75662489396355;64;9;27.0;27.0
6;28;40.782790750592554;57.782790750592554;66;29;19.0;17.0
10;42;42.560775409417424;72.56077540941743;73;6;29.0;30.000000000000007
2;43;43.0;50.0;77;2;7.0;7.0
19;29;43.191601558664686;60.191601558664686;67;23;17.0;17.0
16;45;45.0;48.0;83;4;3.0;3.0
0;32;45.407333770571014;55.407333770571014;70;10;8.0;10.0
17;36;46.0;60.0;72;8;16.0;14.0
4;43;46.31133858058907;68.31133858058908;74;20;22.0;22.000000000000007
8;43;47.80696596673582;67.80696596673582;75;6;20.0;20.0
1;43;47.90275026724658;74.90275026724657;76;6;25.0;26.999999999999993
16;44;48.0;70.0;78;20;22.0;22.0
18;49;49.0;67.0;100;18;20.0;18.0
12;49;49.554275499735056;68.55427549973506;95;0;19.0;19.0
7;49;50.0;75.0;99;5;24.0;25.0
2;49;50.0;56.0;97;2;7.0;6.0
14;49;51.0;61.0;88;11;10.0;10.0
0;54;55.407333770571014;66.40733377057101;108;20;12.0;11.0
15;54;56.0;78.0;105;22;21.0;22.0
2;52;56.0;73.0;104;1;18.0;17.0
6;57;57.782790750592554;71.78279075059255;111;13;13.0;14.0
9;44;58.0;88.0;79;12;28.0;30.0
5;59;59.17484945426018;84.17484945426018;114;28;23.0;25.0
17;60;60.0;79.0;122;16;20.0;19.0
19;44;60.191601558664686;87.19160155866469;81;17;26.0;27.0
14;45;61.0;72.0;82;1;12.0;11.0
0;62;66.40733377057101;79.40733377057101;125;2;11.0;13.0
13;62;66.75662489396355;90.75662489396355;126;12;24.0;24.0
18;45;67.0;81.0;85;28;11.0;14.0
8;49;67.80696596673582;76.80696596673582;90;1;7.0;9.0
4;49;68.31133858058908;71.31133858058908;91;25;3.0;3.0
12;49;68.55427549973506;92.55427549973506;93;22;25.0;24.0
16;70;70.0;82.0;135;26;12.0;12.0
4;49;71.31133858058908;83.31133858058908;94;28;11.0;12.0
11;49;71.49111040086166;98.49111040086166;96;4;25.0;27.0
6;49;71.78279075059255;95.78279075059255;98;28;25.0;24.0
14;49;72.0;75.0;101;27;2.0;3.0
10;49;72.56077540941743;100.56077540941743;102;17;28.0;28.0
2;54;73.0;78.0;106;10;4.0;5.0
1;54;74.90275026724657;90.90275026724657;107;24;15.0;16.0
14;75;75.0;91.0;138;8;16.0;16.0
7;75;75.0;93.0;137;18;20.0;18.0
8;76;76.80696596673582;100.80696596673582;142;19;25.0;24.0
15;76;78.0;89.0;140;28;14.0;11.0
2;76;78.0;82.0;141;14;4.0;4.0
