server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;16.0;2;20;16.0;15.0
1;1;1.0;6.0;1;26;8.0;5.0
2;1;1.0;23.0;0;20;24.0;22.0
3;3;3.0;15.0;4;26;12.0;12.0
4;3;3.0;6.0;6;26;4.0;3.0
6;3;3.0;9.0;5;18;5.0;6.0
8;3;3.0;24.0;3;26;25.0;21.0
10;3;3.0;4.0;7;4;1.0;1.0
12;4;4.0;14.0;12;26;11.0;10.0
13;4;4.0;20.0;13;19;15.0;16.0
15;4;4.0;24.0;14;13;20.0;20.0
16;4;4.0;26.0;8;6;22.0;22.0
17;4;4.0;29.0;10;9;26.0;25.0
19;4;4.0;18.0;9;26;14.0;14.0
10;6;6.0;29.0;16;7;23.0;23.0
4;6;6.0;13.0;15;15;10.0;7.0
11;8;8.0;22.0;20;14;12.0;14.0
1;8;8.0;9.0;19;21;1.0;1.0
1;8;9.0;14.0;18;3;4.0;5.0
6;8;9.0;32.0;17;5;26.0;23.0
14;11;12.729278954036616;30.729278954036616;23;8;16.0;18.0
4;10;13.0;16.0;21;17;2.0;3.0
12;11;14.0;40.0;22;22;26.0;26.0
1;12;14.0;16.0;24;29;2.0;2.0
3;16;16.0;18.0;25;3;2.0;2.0
1;16;16.0;22.0;26;20;5.0;6.0
4;16;16.0;18.0;27;17;2.0;2.0
5;18;18.0;36.0;29;1;19.0;18.0
3;18;18.0;22.0;28;17;1.0;4.0
18;20;20.0;48.0;30;14;29.0;28.0
19;21;21.0;43.0;34;5;23.0;22.0
0;21;21.0;38.0;33;17;18.0;17.0
4;21;21.0;30.0;31;6;10.0;9.0
13;21;21.0;40.0;32;9;20.0;19.0
7;22;22.0;42.0;36;18;20.0;20.0
9;22;22.0;40.0;35;12;19.0;18.0
11;24;24.0;27.0;37;10;5.0;3.0
3;25;25.0;28.0;38;19;2.0;3.0
11;28;28.0;56.0;39;26;28.0;28.0
1;28;28.0;33.0;41;21;1.0;5.0
15;28;28.0;49.0;40;18;22.0;21.0
3;29;29.0;40.0;42;22;12.0;11.0
8;29;29.0;53.0;43;12;24.0;24.0
16;30;30.0;51.0;45;9;21.0;21.0
10;30;30.0;34.0;46;15;5.0;4.0
4;30;30.0;53.0;44;4;22.0;23.0
14;31;31.0;59.0;47;4;29.0;28.0
17;32;32.0;54.0;50;7;21.0;22.0
6;32;32.0;51.0;51;25;17.0;19.0
1;33;33.0;52.0;53;15;21.0;19.0
10;32;34.0;44.0;48;29;13.0;10.0
5;35;36.0;63.0;55;20;27.0;27.0
0;38;38.0;64.0;56;4;28.0;26.0
3;38;40.0;41.0;57;8;1.0;1.0
13;38;40.0;57.0;58;11;20.0;17.0
12;38;40.0;58.0;59;13;20.0;18.0
3;39;41.0;53.0;60;5;13.0;12.0
7;39;42.0;54.0;61;21;11.0;12.0
2;39;42.96342122819042;49.96342122819042;62;23;6.0;7.0
19;39;43.0;47.0;63;19;4.0;4.0
10;39;44.0;58.0;64;5;10.0;14.0
9;32;46.787717727490104;62.787717727490104;52;19;17.0;16.0
19;46;47.0;66.0;79;21;19.0;19.0
18;32;48.0;59.0;49;7;8.0;11.0
15;35;49.0;75.0;54;24;26.0;26.0
2;42;49.96342122819042;66.96342122819041;65;21;17.0;16.999999999999993
16;45;51.0;66.0;71;4;15.0;15.0
6;42;51.0;66.0;66;2;11.0;15.0
1;52;52.0;53.0;84;21;1.0;1.0
1;42;53.0;56.0;67;21;1.0;3.0
8;42;53.0;62.0;68;8;11.0;9.0
3;42;53.0;72.0;69;20;19.0;19.0
4;45;53.0;58.0;72;20;5.0;5.0
7;54;54.0;58.0;88;24;6.0;4.0
17;45;54.0;56.0;73;14;2.0;2.0
11;46;56.0;86.0;78;3;29.0;30.0
1;56;56.0;60.0;94;20;5.0;4.0
17;56;56.0;67.0;95;4;13.0;11.0
13;57;57.0;76.0;99;28;20.0;19.0
7;57;58.0;59.0;107;14;1.0;1.0
10;46;58.0;63.0;76;26;8.0;5.0
4;46;58.0;73.0;77;7;16.0;15.0
12;49;58.0;69.0;80;26;11.0;11.0
7;52;59.0;87.0;83;8;29.0;28.0
18;52;59.0;76.0;85;18;17.0;17.0
14;54;59.0;84.0;86;11;27.0;25.0
1;54;60.0;74.0;87;0;16.0;14.0
8;62;62.0;67.0;114;15;6.0;5.0
9;54;62.787717727490104;66.7877177274901;89;7;6.0;4.0
5;63;63.0;79.0;116;5;15.0;16.0
10;54;63.0;78.0;90;25;15.0;15.0
0;56;64.0;92.0;91;29;26.0;28.0
16;65;66.0;80.0;119;22;18.0;14.0
19;56;66.0;88.0;92;2;25.0;22.0
6;56;66.0;93.0;96;17;27.0;27.0
9;56;66.7877177274901;69.7877177274901;97;16;6.0;3.0
2;56;66.96342122819041;81.96342122819041;98;14;16.0;15.0
8;57;67.0;86.0;101;29;20.0;19.0
17;57;67.0;91.0;102;26;25.0;24.0
12;68;69.0;74.0;122;1;4.0;5.0
9;57;69.7877177274901;91.7877177274901;105;19;17.0;22.0
3;58;72.0;77.0;108;18;4.0;5.0
4;58;73.0;92.0;109;23;21.0;19.0
1;74;74.0;83.0;126;23;9.0;9.0
15;74;75.0;101.0;124;16;25.0;26.0
18;74;76.0;78.0;125;23;2.0;2.0
13;60;76.0;96.0;110;16;20.0;20.0
3;60;77.0;87.0;111;29;9.0;10.0
18;60;78.0;81.0;112;23;2.0;3.0
10;62;78.0;88.0;113;9;10.0;10.0
5;79;79.0;87.0;132;10;8.0;8.0
16;79;80.0;101.0;136;24;23.0;21.0
18;79;81.0;91.0;134;5;10.0;10.0
2;79;81.96342122819041;99.96342122819041;137;15;18.0;18.0
1;83;83.0;99.0;144;0;16.0;16.0
14;84;84.0;108.0;148;3;27.0;24.0
11;80;86.0;99.0;143;27;10.0;13.0
7;62;87.0;99.0;115;2;13.0;12.0
5;64;87.0;100.0;118;8;14.0;13.0
3;65;87.0;99.0;121;11;12.0;12.0
19;74;88.0;97.0;123;1;11.0;9.0
10;74;88.0;96.0;127;5;10.0;8.0
18;74;91.0;102.0;128;17;13.0;11.0
17;77;91.0;107.0;129;29;17.0;16.0
0;92;92.0;119.0;164;8;27.0;27.0
4;92;92.0;106.0;155;7;16.0;14.0
6;92;93.0;107.0;159;26;13.0;14.0
12;77;93.3144369839212;111.3144369839212;130;23;22.0;18.0
10;96;96.0;111.0;173;25;15.0;15.0
13;95;96.0;123.0;170;7;25.0;27.0
19;95;97.0;125.0;169;20;26.0;28.0
7;99;99.0;109.0;181;10;8.0;10.0
1;80;99.0;100.0;140;18;1.0;1.0
3;80;99.0;115.0;142;26;12.0;16.0
2;83;99.96342122819041;127.96342122819041;145;25;26.0;28.0
5;84;100.0;115.0;147;4;14.0;15.0
1;86;100.0;108.0;149;7;7.0;8.0
16;101;101.0;129.0;183;2;28.0;28.0
15;87;101.0;120.0;151;12;22.0;19.0
18;87;102.0;113.0;153;28;10.0;11.0
4;106;106.0;110.0;187;0;2.0;4.0
6;107;107.0;114.0;193;13;7.0;7.0
14;107;108.0;123.0;200;14;12.0;15.0
1;106;108.0;112.0;189;21;1.0;4.0
7;107;109.0;138.0;198;29;29.0;29.0
4;110;110.0;114.0;204;17;2.0;4.0
10;92;111.0;135.0;157;2;23.0;24.0
12;92;111.3144369839212;121.3144369839212;158;25;12.0;10.0
1;112;112.0;125.0;206;8;13.0;13.0
18;113;113.0;121.0;222;10;9.0;8.0
4;113;114.0;118.0;211;25;5.0;4.0
6;113;114.0;130.0;209;25;17.0;16.0
11;113;114.89090129546405;125.89090129546405;221;18;9.0;11.0
