server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;30.0;2;21;29.0;30.0
1;0;0.0;6.0;0;14;8.0;6.0
3;0;0.0;2.0;1;26;1.0;2.0
4;2;2.0;19.0;3;6;13.0;17.0
5;3;3.0;11.0;4;7;9.0;8.0
7;3;3.0;28.0;5;25;25.0;25.0
8;4;4.0;29.0;6;19;24.0;25.0
9;4;4.0;7.0;8;14;2.0;3.0
10;4;4.0;18.0;7;27;15.0;14.0
11;7;7.0;13.0;12;3;10.0;6.0
12;7;7.0;35.0;9;2;28.0;28.0
14;7;7.0;20.0;11;25;11.0;13.0
17;7;7.0;19.0;10;12;12.0;12.0
19;10;10.0;34.0;14;0;23.0;24.0
3;10;10.0;12.0;15;4;1.0;2.0
9;10;10.0;16.0;13;13;5.0;6.0
18;12;12.0;33.0;17;2;20.0;21.0
3;12;12.0;38.0;16;23;28.0;26.0
6;13;13.0;36.0;19;2;23.0;23.0
1;13;13.0;23.0;18;18;11.0;10.0
15;14;14.0;39.0;20;2;24.0;25.0
13;15;15.0;27.0;22;16;14.0;12.0
11;15;15.0;29.0;23;3;10.0;14.0
5;15;15.0;25.0;21;8;11.0;10.0
9;16;16.0;29.0;24;20;11.0;13.0
16;16;17.004053716242986;42.004053716242986;27;14;22.0;25.0
17;18;19.0;30.0;29;21;11.0;11.0
4;16;19.0;36.0;28;25;16.0;17.0
2;16;19.11225138586711;40.11225138586711;26;0;19.0;21.0
14;16;20.0;38.0;25;29;19.0;18.0
1;21;23.0;26.0;32;19;6.0;3.0
5;21;25.0;32.0;33;23;6.0;7.0
1;23;26.0;43.0;36;20;20.0;17.0
13;27;27.0;51.0;41;7;25.0;24.0
7;21;28.0;50.0;34;2;23.0;22.0
11;29;29.0;42.0;49;24;12.0;13.0
9;21;29.0;43.0;30;8;15.0;14.0
8;23;29.0;51.0;35;6;22.0;22.0
17;25;30.0;33.0;37;11;7.0;3.0
0;25;30.0;47.0;38;20;18.0;17.0
5;27;32.0;42.0;39;16;10.0;10.0
17;27;33.0;59.0;44;9;26.0;26.0
19;27;34.0;42.0;46;12;8.0;8.0
12;27;35.0;62.0;47;0;25.0;27.0
6;27;36.0;47.0;48;18;10.0;11.0
4;29;36.0;60.0;50;14;22.0;24.0
10;37;37.81713939144744;59.81713939144744;56;4;20.0;22.0
3;33;38.0;46.0;51;21;7.0;8.0
14;33;38.0;66.0;53;28;29.0;28.0
15;34;39.0;68.0;54;9;26.0;29.0
2;34;40.11225138586711;50.11225138586711;55;7;12.0;10.0
19;41;42.0;48.0;63;9;5.0;6.0
11;41;42.0;58.0;61;22;15.0;16.0
5;39;42.0;68.0;57;1;25.0;26.0
16;39;42.004053716242986;73.00405371624299;58;23;27.0;31.000000000000007
1;40;43.0;55.0;59;26;11.0;12.0
9;40;43.0;56.0;60;21;14.0;13.0
3;44;46.0;52.0;69;14;7.0;6.0
18;46;46.85116404968177;73.85116404968177;71;17;27.0;27.0
6;47;47.0;52.0;73;10;9.0;5.0
0;41;47.0;72.0;62;7;25.0;25.0
19;48;48.0;74.0;75;3;29.0;26.0
2;43;50.11225138586711;63.11225138586711;66;11;15.0;13.0
13;43;51.0;73.0;67;23;22.0;22.0
8;44;51.0;62.0;68;4;12.0;11.0
6;52;52.0;55.0;79;26;3.0;3.0
3;52;52.0;57.0;78;28;5.0;5.0
6;55;55.0;71.0;82;29;16.0;16.0
1;52;55.0;63.0;76;29;10.0;8.0
9;46;56.0;73.0;70;8;15.0;17.0
3;47;57.0;66.0;72;9;8.0;9.0
11;58;58.0;60.0;88;26;4.0;2.0
17;52;59.0;67.0;80;22;9.0;8.0
10;53;59.81713939144744;84.81713939144744;81;26;23.0;25.0
11;56;60.0;74.0;83;24;12.0;14.0
4;56;60.0;71.0;84;7;13.0;11.0
