server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
3;0;0.0;2.0;0;4;1.0;2.0
4;1;1.0;9.0;1;7;6.0;8.0
5;2;2.0;21.0;2;17;19.0;19.0
7;2;2.0;4.0;3;27;1.0;2.0
9;2;2.0;13.0;4;16;12.0;11.0
11;5;5.0;6.0;6;23;2.0;1.0
12;5;5.0;33.0;5;22;27.0;28.0
2;7;7.0;28.0;10;21;21.0;21.0
13;7;7.0;8.0;8;10;2.0;1.0
15;7;7.0;30.0;9;21;21.0;23.0
16;7;7.0;24.0;7;2;16.0;17.0
1;9;9.0;20.0;12;14;14.0;11.0
17;9;9.0;20.0;11;2;11.0;11.0
18;10;10.0;32.0;14;25;22.0;22.0
19;10;10.0;14.0;13;1;4.0;4.0
11;11;11.0;19.0;15;6;8.0;8.0
13;11;11.0;31.0;16;13;18.0;20.0
3;11;11.0;27.0;17;2;14.0;16.0
7;12;12.0;25.0;18;2;14.0;13.0
4;13;13.0;27.0;21;12;15.0;14.0
9;13;13.0;39.0;22;25;26.0;26.0
14;13;13.88478374755182;14.88478374755182;20;8;4.0;1.0
19;14;14.0;43.0;25;23;29.0;29.0
14;14;14.88478374755182;46.88478374755182;27;16;28.0;32.0
8;14;17.302682468523574;25.302682468523574;23;25;8.0;8.0
0;15;18.89625768683157;33.896257686831575;28;19;14.0;15.000000000000004
11;15;19.0;41.0;29;10;19.0;22.0
6;15;19.630493124226458;26.630493124226458;30;29;9.0;7.0
17;15;20.0;33.0;31;5;13.0;13.0
5;16;21.0;46.0;32;19;26.0;25.0
16;24;24.0;35.0;58;23;8.0;11.0
10;14;24.610078432195287;43.61007843219529;24;9;18.0;19.0
7;22;25.0;34.0;51;8;9.0;9.0
8;22;25.302682468523574;46.30268246852357;52;7;23.0;20.999999999999996
6;14;26.630493124226458;51.63049312422646;26;16;24.0;25.000000000000004
3;26;27.0;39.0;68;11;11.0;12.0
4;26;27.0;29.0;67;22;1.0;2.0
2;26;28.0;38.0;63;17;8.0;10.0
4;16;29.0;38.0;34;25;9.0;9.0
15;16;30.0;41.0;36;17;13.0;11.0
13;16;31.0;52.0;37;1;24.0;21.0
17;16;33.0;64.0;38;17;26.0;31.0
12;16;33.0;60.0;40;3;26.0;27.0
7;17;34.0;42.0;41;23;10.0;8.0
16;17;35.0;46.0;42;19;9.0;11.0
1;17;35.83540197072114;64.83540197072114;43;20;29.0;28.999999999999993
2;36;38.0;64.0;80;3;26.0;26.0
4;19;38.0;63.0;46;18;25.0;25.0
3;19;39.0;69.0;47;27;29.0;30.0
18;19;39.92469254215878;68.92469254215878;48;1;28.0;29.0
11;40;41.0;42.0;86;26;5.0;1.0
15;22;41.0;64.0;49;10;24.0;23.0
11;42;42.0;71.0;92;7;29.0;29.0
7;42;42.0;49.0;89;13;6.0;7.0
10;42;43.61007843219529;56.61007843219529;93;16;12.0;13.0
16;24;46.0;71.0;59;10;24.0;25.0
5;45;46.0;49.0;103;12;5.0;3.0
8;22;46.30268246852357;55.30268246852357;50;22;11.0;9.0
14;22;46.88478374755182;70.88478374755182;53;24;27.0;24.0
7;49;49.0;50.0;104;3;1.0;1.0
5;49;49.0;74.0;108;19;26.0;25.0
7;22;50.0;55.0;54;25;5.0;5.0
6;51;51.63049312422646;79.63049312422646;118;7;28.0;28.0
13;24;52.0;61.0;55;22;7.0;9.0
