server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;9.0;0;18;6.0;7.0
1;2;2.0;7.0;1;26;6.0;5.0
2;2;2.0;5.0;5;5;2.0;3.0
4;2;2.0;6.0;4;1;4.0;4.0
5;2;2.0;5.0;3;26;2.0;3.0
6;2;2.0;24.0;6;10;24.0;22.0
8;2;2.0;13.0;2;27;10.0;11.0
10;4;4.0;29.0;7;14;27.0;25.0
11;4;4.0;18.0;8;10;14.0;14.0
12;5;5.0;19.0;12;18;14.0;14.0
15;5;5.0;12.0;9;3;4.0;7.0
16;5;5.0;29.0;10;22;23.0;24.0
17;5;5.0;22.0;11;25;16.0;17.0
19;5;5.0;22.0;13;22;17.0;17.0
3;6;6.0;28.0;14;15;26.0;22.0
13;7;7.0;28.0;19;26;22.0;21.0
14;7;7.0;27.0;20;2;18.0;20.0
2;7;7.0;8.0;18;28;2.0;1.0
5;7;7.0;18.0;16;2;14.0;11.0
4;7;7.0;34.0;15;26;29.0;27.0
1;7;7.0;20.0;17;3;12.0;13.0
2;8;8.0;29.0;21;7;21.0;21.0
18;8;8.372913457514603;22.372913457514603;24;23;19.0;14.0
0;8;9.0;14.0;27;18;6.0;5.0
15;11;12.0;16.0;33;3;4.0;4.0
8;11;13.0;19.0;36;7;3.0;6.0
0;14;14.0;21.0;40;9;6.0;7.0
7;8;14.71758649336949;31.717586493369488;26;25;17.0;17.0
15;15;16.0;36.0;41;16;19.0;20.0
9;10;16.91508418373751;33.915084183737505;31;22;15.0;16.999999999999996
11;11;18.0;42.0;37;0;25.0;24.0
5;10;18.0;45.0;30;28;26.0;27.0
12;19;19.0;33.0;46;12;10.0;14.0
8;11;19.0;30.0;35;28;13.0;11.0
1;17;20.0;27.0;43;28;7.0;7.0
0;17;21.0;24.0;44;26;3.0;3.0
17;22;22.0;39.0;47;11;18.0;17.0
19;22;22.0;28.0;51;1;4.0;6.0
0;22;24.0;39.0;48;23;17.0;15.0
6;22;24.0;36.0;54;13;9.0;12.0
14;25;27.0;29.0;60;24;1.0;2.0
1;27;27.0;30.0;66;25;2.0;3.0
13;27;28.0;38.0;63;14;11.0;10.0
3;24;28.0;54.0;58;15;26.0;26.0
19;22;28.0;39.0;50;12;11.0;11.0
14;29;29.0;39.0;68;26;9.0;10.0
16;29;29.0;37.0;69;0;8.0;8.0
2;10;29.0;50.0;32;7;21.0;21.0
10;26;29.0;40.0;61;5;12.0;11.0
8;30;30.0;55.0;70;4;25.0;25.0
1;17;30.0;36.0;45;26;6.0;6.0
7;27;31.717586493369488;45.71758649336949;64;4;14.0;14.0
12;32;33.0;37.0;73;25;5.0;4.0
4;34;34.0;58.0;76;4;22.0;24.0
15;33;36.0;42.0;75;12;4.0;6.0
1;22;36.0;64.0;49;6;28.0;28.0
6;10;36.0;43.0;29;18;6.0;7.0
18;11;36.408813086966305;46.408813086966305;34;18;12.0;10.0
16;37;37.0;45.0;77;21;9.0;8.0
12;22;37.0;43.0;52;16;8.0;6.0
13;32;38.0;45.0;72;16;7.0;7.0
14;27;39.0;65.0;65;18;28.0;26.0
17;13;39.0;42.0;38;10;3.0;3.0
19;13;39.0;67.0;39;10;26.0;28.0
0;8;39.0;49.0;23;24;10.0;10.0
10;28;40.0;54.0;67;3;15.0;14.0
17;42;42.0;59.0;80;28;18.0;17.0
15;22;42.0;50.0;55;24;9.0;8.0
11;30;42.0;43.0;71;11;3.0;1.0
12;43;43.0;64.0;84;13;20.0;21.0
11;43;43.0;68.0;82;0;25.0;25.0
6;43;43.0;44.0;83;5;2.0;1.0
6;44;44.0;47.0;85;5;2.0;3.0
9;44;44.124657282767764;65.12465728276777;86;25;23.0;21.000000000000007
13;44;45.0;56.0;94;14;11.0;11.0
16;44;45.0;58.0;89;23;10.0;13.0
5;44;45.0;72.0;87;1;29.0;27.0
7;44;45.71758649336949;48.71758649336949;92;18;2.0;3.0
18;46;46.408813086966305;64.4088130869663;96;7;18.0;18.0
6;44;47.0;53.0;88;1;3.0;6.0
7;48;48.71758649336949;76.71758649336948;102;14;26.0;27.999999999999993
0;48;49.0;74.0;98;11;26.0;25.0
15;48;50.0;59.0;99;0;12.0;9.0
2;48;50.0;57.0;101;12;5.0;7.0
6;51;53.0;68.0;104;14;15.0;15.0
3;51;54.0;80.0;107;13;29.0;26.0
10;51;54.0;78.0;106;24;24.0;24.0
8;55;55.0;81.0;109;24;26.0;26.0
13;56;56.0;86.0;113;18;29.0;30.0
2;51;57.0;74.0;108;26;17.0;17.0
16;58;58.0;72.0;117;3;14.0;14.0
4;56;58.0;74.0;115;22;18.0;16.0
17;59;59.0;83.0;119;8;24.0;24.0
15;59;59.0;66.0;118;10;6.0;7.0
12;59;64.0;65.0;122;1;1.0;1.0
1;62;64.0;68.0;126;13;4.0;4.0
18;59;64.4088130869663;66.4088130869663;124;25;1.0;2.0
14;61;65.0;78.0;125;22;12.0;13.0
12;48;65.0;72.0;103;12;10.0;7.0
9;59;65.12465728276777;78.12465728276777;120;12;12.0;13.0
15;66;66.0;74.0;129;0;12.0;8.0
18;44;66.4088130869663;94.4088130869663;91;1;23.0;28.0
19;58;67.0;70.0;116;1;4.0;3.0
11;44;68.0;77.0;95;4;9.0;9.0
1;56;68.0;79.0;114;3;12.0;11.0
6;65;68.0;90.0;127;3;20.0;22.0
19;44;70.0;73.0;90;21;7.0;3.0
16;72;72.0;74.0;138;6;2.0;2.0
12;71;72.0;100.0;130;2;28.0;28.0
5;71;72.0;101.0;135;1;29.0;29.0
19;71;73.0;98.0;133;15;26.0;25.0
16;73;74.0;75.0;141;5;2.0;1.0
15;72;74.0;95.0;139;18;22.0;21.0
4;73;74.0;87.0;140;18;14.0;13.0
0;71;74.0;87.0;136;20;16.0;13.0
16;73;75.0;86.0;142;20;13.0;11.0
7;71;76.71758649336948;77.71758649336948;131;3;3.0;1.0
11;77;77.0;95.0;143;16;19.0;18.0
7;77;77.71758649336948;94.71758649336948;145;25;17.0;17.0
14;77;78.0;93.0;148;14;17.0;15.0
10;77;78.0;98.0;146;26;25.0;20.0
9;77;78.12465728276777;98.12465728276777;144;9;21.0;20.0
1;71;79.0;96.0;132;27;16.0;17.0
3;80;80.0;104.0;150;21;24.0;24.0
8;39;81.0;97.0;78;11;16.0;16.0
17;83;83.0;103.0;158;19;19.0;20.0
16;85;86.0;89.0;162;11;4.0;3.0
0;86;87.0;90.0;166;28;3.0;3.0
2;84;87.75713933304436;108.75713933304436;159;1;22.0;21.0
16;86;89.0;121.0;170;18;29.0;32.0
0;89;90.0;115.0;172;27;28.0;25.0
6;85;90.0;94.0;160;21;4.0;4.0
14;85;93.0;123.0;165;18;28.0;30.0
6;82;94.0;120.0;152;10;24.0;26.0
18;86;94.4088130869663;96.4088130869663;167;29;2.0;2.0
7;87;94.71758649336948;110.71758649336948;171;7;15.0;16.0
15;95;95.0;101.0;186;28;4.0;6.0
11;91;95.0;98.0;175;20;3.0;3.0
1;91;96.0;117.0;176;8;24.0;21.0
18;92;96.4088130869663;98.4088130869663;182;25;1.0;2.0
8;97;97.0;111.0;190;27;10.0;14.0
19;85;98.0;113.0;163;13;16.0;15.0
10;92;98.0;121.0;181;22;20.0;23.0
11;97;98.0;119.0;187;22;20.0;21.0
9;97;98.12465728276777;118.12465728276777;188;14;20.0;20.0
18;90;98.4088130869663;110.4088130869663;174;0;11.0;12.0
12;99;100.0;104.0;194;25;5.0;4.0
15;97;101.0;111.0;191;0;12.0;10.0
5;85;101.0;121.0;164;12;22.0;20.0
4;98;101.69183955313324;119.69183955313324;193;0;19.0;18.0
17;90;103.0;134.0;173;12;29.0;31.0
13;93;103.43554784441902;106.43554784441902;184;15;3.0;3.0
3;91;104.0;125.0;178;12;21.0;21.0
12;103;104.0;118.0;197;26;15.0;14.0
13;106;106.43554784441902;122.43554784441902;199;20;18.0;16.0
2;107;108.75713933304436;109.75713933304436;204;2;2.0;1.0
2;107;109.75713933304436;119.75713933304436;205;10;10.0;10.0
18;107;110.4088130869663;140.4088130869663;201;5;29.0;29.999999999999986
7;105;110.71758649336948;125.71758649336948;198;13;14.0;15.0
15;107;111.0;120.0;206;22;8.0;9.0
8;103;111.0;122.0;196;1;13.0;11.0
19;82;113.0;136.0;153;19;24.0;23.0
0;82;115.0;124.0;151;17;8.0;9.0
12;117;118.0;130.0;216;17;12.0;12.0
9;118;118.12465728276777;140.12465728276777;218;25;23.0;22.0
11;116;119.0;139.0;210;25;20.0;20.0
4;118;119.69183955313324;125.69183955313324;220;25;6.0;6.0
2;117;119.75713933304436;141.75713933304436;215;0;23.0;22.0
15;120;120.0;136.0;223;25;18.0;16.0
6;116;120.0;124.0;211;1;3.0;4.0
16;120;121.0;138.0;222;26;19.0;17.0
10;82;121.0;123.0;155;29;5.0;2.0
5;118;121.0;130.0;221;29;7.0;9.0
8;122;122.0;137.0;226;10;16.0;15.0
13;122;122.43554784441902;130.43554784441903;225;16;7.0;8.000000000000014
14;122;123.0;143.0;224;14;17.0;20.0
10;117;123.0;132.0;214;4;10.0;9.0
0;124;124.0;139.0;229;15;15.0;15.0
6;107;124.0;129.0;202;17;3.0;5.0
1;118;124.73685531806937;134.7368553180694;217;4;14.0;10.000000000000014
4;125;125.69183955313324;141.69183955313324;234;15;14.0;16.0
7;125;125.71758649336948;143.71758649336948;235;23;18.0;18.0
6;128;129.0;138.0;246;2;9.0;9.0
12;127;130.0;140.0;241;15;8.0;10.0
5;129;130.0;154.0;253;20;23.0;24.0
13;125;130.43554784441903;158.43554784441903;233;25;28.0;28.0
10;127;132.0;134.0;238;12;1.0;2.0
17;134;134.0;157.0;254;8;24.0;23.0
10;134;134.0;135.0;256;12;1.0;1.0
1;128;134.7368553180694;145.7368553180694;247;1;16.0;11.0
10;135;135.0;145.0;257;0;11.0;10.0
19;129;136.0;141.0;249;1;4.0;5.0
15;136;136.0;150.0;260;29;13.0;14.0
16;91;138.0;142.0;179;5;2.0;4.0
6;125;138.0;143.0;231;17;3.0;5.0
11;128;139.0;143.0;245;18;7.0;4.0
0;134;139.0;149.0;255;17;8.0;10.0
12;140;140.0;149.0;263;22;11.0;9.0
9;127;140.12465728276777;151.12465728276777;242;6;11.0;11.0
3;136;140.12490899912336;145.12490899912336;259;6;6.0;5.0
18;140;140.4088130869663;144.4088130869663;264;6;4.0;4.0
19;135;141.0;142.0;258;18;1.0;1.0
4;129;141.69183955313324;165.69183955313324;252;4;22.0;24.0
2;107;141.75713933304436;149.75713933304436;203;10;10.0;8.0
16;125;142.0;144.0;236;5;2.0;2.0
19;127;142.0;146.0;240;5;5.0;4.0
14;143;143.0;158.0;265;19;14.0;15.0
11;143;143.0;157.0;267;10;14.0;14.0
6;143;143.0;164.0;266;25;20.0;21.0
7;136;143.71758649336948;144.71758649336948;261;18;2.0;1.0
16;144;144.0;152.0;268;0;8.0;8.0
18;129;144.4088130869663;153.4088130869663;250;10;10.0;9.0
7;139;144.71758649336948;168.71758649336948;262;20;22.0;24.0
10;124;145.0;161.0;227;3;15.0;16.0
3;125;145.12490899912336;158.12490899912336;230;3;14.0;13.0
1;125;145.7368553180694;156.7368553180694;232;3;12.0;11.0
19;146;146.0;168.0;270;26;24.0;22.0
12;148;149.0;162.0;274;11;13.0;13.0
0;148;149.0;154.0;273;9;6.0;5.0
2;146;149.75713933304436;165.75713933304436;271;26;17.0;16.0
15;150;150.0;160.0;276;0;12.0;10.0
9;151;151.12465728276777;169.12465728276777;283;14;20.0;18.0
16;151;152.0;179.0;280;2;27.0;27.0
18;151;153.4088130869663;183.4088130869663;286;28;28.0;30.0
5;151;154.0;178.0;282;5;25.0;24.0
0;150;154.0;156.0;275;26;3.0;2.0
0;156;156.0;171.0;292;14;14.0;15.0
1;155;156.7368553180694;164.7368553180694;289;22;9.0;8.0
17;156;157.0;169.0;290;7;12.0;12.0
11;151;157.0;166.0;285;4;9.0;9.0
14;158;158.0;182.0;296;25;25.0;24.0
3;158;158.12490899912336;188.12490899912336;294;15;26.0;30.0
13;158;158.43554784441903;169.43554784441903;295;19;10.0;11.0
15;160;160.0;165.0;299;26;4.0;5.0
10;150;161.0;163.0;277;16;2.0;2.0
12;162;162.0;183.0;302;13;20.0;21.0
10;154;163.0;187.0;288;17;24.0;24.0
6;164;164.0;167.0;303;1;3.0;3.0
1;156;164.7368553180694;181.7368553180694;293;4;14.0;17.0
15;165;165.0;181.0;307;7;17.0;16.0
4;165;165.69183955313324;183.69183955313324;305;19;18.0;18.0
2;146;165.75713933304436;169.75713933304436;272;5;2.0;4.0
11;166;166.0;189.0;315;14;23.0;23.0
6;166;167.0;188.0;308;15;17.0;21.0
19;166;168.0;177.0;316;12;11.0;9.0
7;166;168.71758649336948;170.71758649336948;309;15;2.0;2.0
17;166;169.0;178.0;312;17;12.0;9.0
9;166;169.12465728276777;180.12465728276777;313;19;12.0;11.0
13;168;169.43554784441903;171.43554784441903;318;6;2.0;2.0
2;166;169.75713933304436;180.75713933304436;317;10;10.0;11.0
7;170;170.71758649336948;200.71758649336948;321;14;26.0;30.0
0;171;171.0;195.0;325;12;25.0;24.0
13;171;171.43554784441903;199.43554784441903;323;22;29.0;28.0
19;171;177.0;181.0;322;17;7.0;4.0
17;178;178.0;206.0;334;12;29.0;28.0
5;178;178.0;192.0;329;2;14.0;14.0
16;178;179.0;206.0;335;14;27.0;27.0
9;178;180.12465728276777;208.12465728276777;330;11;29.0;28.0
2;174;180.75713933304436;198.75713933304436;326;22;17.0;18.0
19;179;181.0;189.0;339;14;8.0;8.0
15;179;181.0;189.0;337;22;8.0;8.0
1;178;181.7368553180694;182.7368553180694;331;14;2.0;1.0
14;182;182.0;197.0;347;21;14.0;15.0
1;182;182.7368553180694;195.7368553180694;345;24;13.0;13.0
12;183;183.0;206.0;350;14;24.0;23.0
