server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;29.0;0;7;29.0;29.0
3;2;2.0;11.0;1;8;9.0;9.0
5;3;3.0;31.0;9;10;25.0;28.0
8;3;3.0;27.0;5;12;25.0;24.0
9;3;3.0;12.0;7;2;9.0;9.0
10;3;3.0;32.0;6;0;26.0;29.0
11;3;3.0;26.0;3;15;24.0;23.0
12;3;3.0;11.0;4;9;9.0;8.0
13;3;3.0;7.0;8;9;5.0;4.0
14;9;9.0;14.0;10;28;5.0;5.0
15;9;9.0;34.0;11;10;25.0;25.0
16;11;11.0;19.0;13;15;4.0;8.0
17;11;11.0;26.0;14;2;15.0;15.0
18;11;11.0;28.0;12;17;18.0;17.0
19;13;13.0;38.0;15;10;26.0;25.0
2;14;14.0;37.0;17;11;22.0;23.0
4;15;15.0;17.0;18;15;3.0;2.0
6;15;15.0;32.0;19;15;16.0;17.0
1;19;19.0;25.0;20;18;4.0;6.0
7;19;19.0;33.0;21;26;13.0;14.0
4;20;20.0;35.0;22;13;14.0;15.0
13;22;22.0;30.0;23;8;8.0;8.0
14;22;22.0;42.0;24;25;18.0;20.0
12;22;22.0;38.0;26;28;16.0;16.0
9;22;22.0;46.0;25;7;25.0;24.0
3;23;23.0;51.0;30;3;28.0;28.0
1;25;25.0;47.0;32;25;22.0;22.0
17;23;26.0;39.0;29;29;12.0;13.0
11;23;26.0;47.0;28;23;21.0;21.0
8;26;27.0;39.0;33;20;14.0;12.0
18;28;28.0;56.0;35;11;29.0;28.0
13;29;30.0;40.0;40;21;11.0;10.0
5;29;31.0;36.0;39;13;5.0;5.0
6;32;32.0;47.0;48;15;16.0;15.0
10;31;32.0;41.0;43;26;10.0;9.0
7;32;33.0;56.0;47;18;24.0;23.0
15;31;34.0;45.0;45;19;11.0;11.0
4;35;35.0;65.0;54;8;29.0;30.0
5;36;36.0;63.0;55;8;25.0;27.0
2;35;37.0;41.0;50;3;4.0;4.0
12;36;38.0;46.0;60;10;10.0;8.0
19;35;38.0;55.0;51;25;19.0;17.0
