server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;28.0;3;25;27.0;28.0
1;0;0.0;20.0;4;21;19.0;20.0
3;0;0.0;29.0;5;9;26.0;29.0
6;0;0.0;21.0;1;22;19.0;21.0
7;0;0.0;18.0;2;26;18.0;18.0
8;0;0.0;16.0;0;27;16.0;16.0
9;2;2.0;4.0;7;5;3.0;2.0
10;2;2.0;8.0;6;19;9.0;6.0
12;2;2.0;24.0;8;3;20.0;22.0
16;3;3.0;16.0;15;4;14.0;13.0
17;3;3.0;20.0;9;5;19.0;17.0
19;3;3.0;21.0;10;4;18.0;18.0
15;3;3.0;11.0;12;10;7.0;8.0
9;3;4.0;6.0;13;0;3.0;2.0
9;3;6.0;16.0;14;12;7.0;10.0
10;7;8.0;9.0;23;29;1.0;1.0
14;8;8.627797892409443;9.627797892409443;25;1;3.0;1.0
10;8;9.0;10.0;27;29;1.0;1.0
14;8;9.627797892409443;20.627797892409443;28;17;11.0;11.0
10;4;10.0;26.0;18;6;16.0;16.0
15;7;11.0;21.0;20;26;9.0;10.0
5;12;15.892240073466294;42.8922400734663;34;18;28.0;27.000000000000004
16;14;16.0;37.0;39;8;21.0;21.0
9;7;16.0;18.0;21;6;4.0;2.0
8;7;16.0;23.0;22;15;5.0;7.0
4;8;16.675547800795716;28.675547800795716;24;3;12.0;12.0
18;17;17.77070363148528;38.770703631485276;43;16;20.0;20.999999999999996
9;8;18.0;19.0;26;6;4.0;1.0
7;11;18.0;20.0;29;15;1.0;2.0
9;11;19.0;24.0;30;12;7.0;5.0
17;11;20.0;30.0;31;24;12.0;10.0
1;12;20.0;26.0;32;14;7.0;6.0
7;12;20.0;41.0;33;3;22.0;21.0
11;13;20.05209270317657;32.05209270317657;35;14;12.0;12.0
13;14;20.450405244734206;23.450405244734206;36;8;2.0;3.0
14;14;20.627797892409443;47.62779789240945;38;18;27.0;27.000000000000004
19;16;21.0;35.0;40;20;16.0;14.0
15;16;21.0;45.0;41;25;26.0;24.0
6;16;21.0;33.0;42;10;12.0;12.0
2;17;22.389910599963464;33.389910599963464;44;2;11.0;11.0
8;17;23.0;48.0;45;23;23.0;25.0
13;20;23.450405244734206;48.450405244734206;46;10;25.0;25.0
9;24;24.0;27.0;48;0;3.0;3.0
12;24;24.0;48.0;47;15;22.0;24.0
10;26;26.0;51.0;54;22;22.0;25.0
1;24;26.0;39.0;49;28;12.0;13.0
9;27;27.0;31.0;58;5;3.0;4.0
0;28;28.0;32.0;59;29;1.0;4.0
4;24;28.675547800795716;52.67554780079571;50;11;26.0;23.999999999999996
3;24;29.0;47.0;51;14;19.0;18.0
17;24;30.0;32.0;52;0;3.0;2.0
9;24;31.0;58.0;53;4;27.0;27.0
17;26;32.0;49.0;55;13;16.0;17.0
0;26;32.0;33.0;56;29;1.0;1.0
11;27;32.05209270317657;45.05209270317657;57;26;12.0;13.0
0;33;33.0;36.0;61;29;1.0;3.0
6;28;33.0;45.0;60;17;10.0;12.0
2;3;33.389910599963464;58.389910599963464;16;13;26.0;25.0
19;34;35.0;46.0;62;20;16.0;11.0
0;34;36.0;63.0;63;25;27.0;27.0
16;35;37.0;67.0;68;15;28.0;30.0
18;34;38.770703631485276;52.770703631485276;64;24;14.0;14.0
1;37;39.0;44.0;71;22;4.0;5.0
7;39;41.0;43.0;74;24;2.0;2.0
5;42;42.8922400734663;50.8922400734663;85;13;8.0;8.0
7;42;43.0;69.0;86;1;26.0;26.0
1;44;44.0;45.0;90;20;4.0;1.0
15;39;45.0;53.0;76;26;9.0;8.0
1;40;45.0;48.0;79;22;4.0;3.0
6;35;45.0;66.0;65;6;22.0;21.0
11;35;45.05209270317657;67.05209270317657;66;27;23.0;22.0
19;35;46.0;68.0;67;12;22.0;22.0
3;36;47.0;68.0;69;14;19.0;21.0
14;37;47.62779789240945;66.62779789240945;70;0;20.0;19.0
12;39;48.0;58.0;72;28;10.0;10.0
8;39;48.0;67.0;73;26;21.0;19.0
1;40;48.0;76.0;77;3;27.0;28.0
13;41;48.450405244734206;72.45040524473421;80;0;25.0;24.000000000000007
17;42;49.0;69.0;82;11;20.0;20.0
5;42;50.8922400734663;51.8922400734663;83;1;1.0;1.0
10;44;51.0;64.0;87;5;13.0;13.0
5;44;51.8922400734663;55.8922400734663;88;2;3.0;4.0
4;52;52.67554780079571;67.67554780079571;93;8;17.0;15.0
18;44;52.770703631485276;59.770703631485276;89;9;8.0;7.0
15;53;53.0;61.0;95;10;7.0;8.0
5;54;55.8922400734663;65.8922400734663;109;19;11.0;10.0
9;56;58.0;59.0;115;0;3.0;1.0
12;54;58.0;85.0;106;5;27.0;27.0
2;53;58.389910599963464;59.389910599963464;98;14;1.0;1.0
9;59;59.0;61.0;119;15;3.0;2.0
2;47;59.389910599963464;60.389910599963464;92;26;2.0;1.0
18;53;59.770703631485276;63.770703631485276;96;0;4.0;4.0
2;53;60.389910599963464;82.38991059996346;97;27;21.0;21.999999999999993
15;61;61.0;84.0;123;23;22.0;23.0
9;53;61.0;87.0;101;4;27.0;26.0
0;53;63.0;68.0;102;2;6.0;5.0
18;53;63.770703631485276;88.77070363148528;103;19;23.0;25.0
10;53;64.0;81.0;104;23;17.0;17.0
5;54;65.8922400734663;79.8922400734663;105;14;15.0;14.0
6;54;66.0;95.0;108;8;29.0;29.0
14;55;66.62779789240945;81.62779789240945;111;2;17.0;15.0
16;55;67.0;82.0;112;11;15.0;15.0
8;55;67.0;92.0;114;26;21.0;25.0
11;57;67.05209270317657;94.05209270317657;117;13;28.0;27.0
4;57;67.67554780079571;75.67554780079571;118;1;8.0;8.0
19;61;68.0;78.0;120;10;11.0;10.0
0;61;68.0;86.0;122;3;20.0;18.0
3;63;68.0;81.0;124;23;13.0;13.0
17;69;69.0;79.0;136;7;10.0;10.0
7;63;69.0;71.0;125;15;1.0;2.0
7;63;71.0;98.0;126;1;26.0;27.0
13;64;72.45040524473421;94.45040524473421;127;5;20.0;22.0
4;74;75.67554780079571;91.67554780079571;146;14;15.0;16.0
1;74;76.0;77.0;143;1;3.0;1.0
1;77;77.0;85.0;153;14;7.0;8.0
19;78;78.0;90.0;155;10;11.0;12.0
17;74;79.0;87.0;144;2;6.0;8.0
5;64;79.8922400734663;105.8922400734663;128;18;28.0;26.0
10;64;81.0;82.0;129;25;1.0;1.0
3;64;81.0;108.0;130;10;27.0;27.0
14;66;81.62779789240945;102.62779789240945;132;23;21.0;21.0
16;66;82.0;93.0;133;16;11.0;11.0
10;68;82.0;91.0;134;24;9.0;9.0
2;68;82.38991059996346;83.38991059996346;135;26;2.0;1.0
2;69;83.38991059996346;105.38991059996346;137;9;23.0;22.0
15;84;84.0;87.0;168;28;4.0;3.0
12;72;85.0;105.0;138;3;20.0;20.0
1;72;85.0;107.0;139;13;23.0;22.0
0;74;86.0;107.0;145;3;20.0;21.0
17;87;87.0;100.0;171;24;12.0;13.0
15;75;87.0;109.0;147;3;21.0;22.0
9;75;87.0;113.0;148;10;23.0;26.0
18;75;88.77070363148528;100.77070363148528;149;5;13.0;12.0
19;89;90.0;101.0;175;10;11.0;11.0
10;75;91.0;92.0;150;25;1.0;1.0
4;75;91.67554780079571;109.67554780079571;152;28;17.0;18.0
10;92;92.0;114.0;177;8;23.0;22.0
8;92;92.0;97.0;176;15;5.0;5.0
16;77;93.0;94.0;154;12;1.0;1.0
16;78;94.0;124.0;156;15;28.0;30.0
11;78;94.05209270317657;106.05209270317657;157;24;10.0;12.0
13;79;94.45040524473421;117.45040524473421;158;26;24.0;23.0
6;95;95.0;96.0;185;2;4.0;1.0
6;95;96.0;101.0;186;2;4.0;5.0
8;79;97.0;112.0;160;26;21.0;15.0
7;82;98.0;101.0;161;8;4.0;3.0
18;100;100.77070363148528;108.77070363148528;195;6;8.0;8.0
19;101;101.0;121.0;202;3;20.0;20.0
6;82;101.0;131.0;162;13;29.0;30.0
7;82;101.0;114.0;163;4;13.0;13.0
14;82;102.62779789240945;119.62779789240945;164;21;16.0;17.0
12;105;105.0;134.0;210;19;29.0;29.0
2;104;105.38991059996346;111.38991059996346;208;16;6.0;6.0
5;83;105.8922400734663;114.8922400734663;165;26;8.0;9.0
11;83;106.05209270317657;126.05209270317657;166;17;20.0;20.0
0;84;107.0;129.0;167;16;21.0;22.0
1;85;107.0;118.0;169;26;13.0;11.0
3;88;108.0;112.0;173;21;2.0;4.0
15;89;109.0;127.0;174;11;19.0;18.0
4;92;109.67554780079571;119.67554780079571;178;7;11.0;10.0
2;111;111.38991059996346;138.38991059996346;218;12;26.0;27.0
8;92;112.0;127.0;179;28;15.0;15.0
3;92;112.0;123.0;180;7;11.0;11.0
17;93;112.47331923240546;131.47331923240546;182;11;20.0;19.0
9;95;113.0;133.0;183;16;20.0;20.0
10;95;114.0;137.0;187;20;27.0;23.0
7;97;114.0;138.0;188;19;24.0;24.0
5;97;114.8922400734663;130.8922400734663;189;12;17.0;16.0
18;97;116.28365310952988;121.28365310952988;190;22;5.0;5.0
13;98;117.45040524473421;144.4504052447342;192;6;27.0;27.0
1;100;118.0;146.0;193;3;27.0;28.0
14;119;119.62779789240945;139.62779789240943;236;23;21.0;19.999999999999986
4;100;119.67554780079571;121.67554780079571;194;9;2.0;2.0
18;121;121.28365310952988;127.28365310952988;241;10;7.0;6.0
4;121;121.67554780079571;122.67554780079571;240;15;2.0;1.0
4;100;122.67554780079571;129.6755478007957;198;29;9.0;6.999999999999986
3;101;123.0;136.0;199;4;18.0;13.0
16;124;124.0;137.0;243;2;12.0;13.0
15;126;127.0;150.0;256;23;22.0;23.0
8;126;127.0;156.0;257;8;27.0;29.0
18;124;127.28365310952988;136.2836531095299;247;11;8.0;9.000000000000014
0;129;129.0;133.0;262;24;5.0;4.0
4;124;129.6755478007957;143.6755478007957;246;22;13.0;14.0
5;103;130.8922400734663;136.8922400734663;203;26;8.0;6.0
6;131;131.0;160.0;266;13;29.0;29.0
17;104;131.47331923240546;159.47331923240546;206;14;27.0;28.0
9;104;133.0;154.0;207;16;20.0;21.0
0;105;133.0;141.0;209;12;9.0;8.0
12;109;134.0;153.0;212;7;20.0;19.0
11;135;135.02013808370168;137.02013808370168;272;22;3.0;2.0
3;109;136.0;151.0;214;8;14.0;15.0
18;109;136.2836531095299;148.2836531095299;216;17;7.0;12.0
5;111;136.8922400734663;147.8922400734663;219;19;11.0;11.0
16;111;137.0;144.0;221;27;7.0;7.0
10;113;137.0;165.0;223;20;27.0;28.0
11;115;137.02013808370168;166.02013808370168;225;18;28.0;29.0
7;115;138.0;145.0;226;5;8.0;7.0
2;115;138.38991059996346;144.38991059996346;227;0;7.0;6.0
0;140;141.0;160.0;284;3;20.0;19.0
4;142;143.6755478007957;147.6755478007957;285;9;2.0;4.0
16;142;144.0;149.0;288;23;6.0;5.0
2;140;144.38991059996346;148.38991059996346;282;0;7.0;4.0
7;144;145.0;169.0;291;22;22.0;24.0
1;115;146.0;175.0;228;3;27.0;29.0
4;147;147.6755478007957;160.6755478007957;297;8;17.0;13.0
5;116;147.8922400734663;174.8922400734663;229;18;28.0;27.0
18;116;148.2836531095299;154.2836531095299;230;2;4.0;6.0
2;116;148.38991059996346;177.38991059996346;231;12;26.0;29.0
16;149;149.0;163.0;302;13;17.0;14.0
15;150;150.0;175.0;304;7;25.0;25.0
3;149;151.0;163.0;299;8;14.0;12.0
12;116;153.0;179.0;232;23;26.0;26.0
9;116;154.0;170.0;233;9;17.0;16.0
18;119;154.2836531095299;164.2836531095299;235;23;8.0;10.0
8;124;156.0;176.0;249;11;20.0;20.0
14;126;156.3345237926729;160.3345237926729;251;6;4.0;4.0
17;158;159.47331923240546;162.47331923240546;315;20;4.0;3.0
0;160;160.0;168.0;323;26;10.0;8.0
6;158;160.0;166.0;317;12;7.0;6.0
14;126;160.3345237926729;167.3345237926729;254;11;6.0;7.0
4;126;160.6755478007957;161.6755478007957;255;15;2.0;1.0
13;126;161.44396779088697;170.44396779088697;258;22;11.0;9.0
4;129;161.6755478007957;187.6755478007957;263;16;27.0;26.0
17;129;162.47331923240546;182.47331923240546;264;3;21.0;20.0
16;131;163.0;170.0;265;7;8.0;7.0
3;134;163.0;174.0;271;0;11.0;11.0
18;135;164.2836531095299;166.2836531095299;273;21;1.0;2.0
10;135;165.0;189.0;274;8;23.0;24.0
6;166;166.0;170.0;324;2;4.0;4.0
11;135;166.02013808370168;184.02013808370168;276;5;19.0;18.0
18;138;166.2836531095299;195.2836531095299;277;12;28.0;29.0
14;167;167.3345237926729;172.3345237926729;328;6;4.0;5.0
0;168;168.0;185.0;335;7;17.0;17.0
7;140;169.0;194.0;280;3;22.0;25.0
16;142;170.0;192.0;287;21;23.0;22.0
9;144;170.0;183.0;289;24;14.0;13.0
6;144;170.0;188.0;290;5;19.0;18.0
13;145;170.44396779088697;188.44396779088697;293;17;18.0;18.0
14;149;172.3345237926729;198.3345237926729;298;18;27.0;26.0
3;149;174.0;201.0;301;15;28.0;27.0
15;175;175.0;191.0;343;27;19.0;16.0
1;150;175.0;191.0;303;25;17.0;16.0
8;176;176.0;202.0;345;14;25.0;26.0
2;150;177.38991059996346;184.38991059996346;305;21;8.0;7.0
12;151;179.0;196.0;307;18;17.0;17.0
17;181;182.47331923240546;186.47331923240546;348;6;4.0;4.0
9;181;183.0;197.0;350;29;14.0;14.0
11;151;184.02013808370168;210.02013808370168;308;20;27.0;26.0
2;153;184.38991059996346;185.38991059996346;309;14;1.0;1.0
0;157;185.0;212.0;314;19;28.0;27.0
2;158;185.38991059996346;199.38991059996346;316;5;11.0;14.0
17;186;186.47331923240546;211.47331923240546;360;27;25.0;25.0
4;187;187.6755478007957;203.6755478007957;362;18;17.0;16.0
6;159;188.0;214.0;319;4;25.0;26.0
13;160;188.44396779088697;214.44396779088697;322;6;27.0;26.0
10;166;189.0;212.0;325;22;22.0;23.0
15;190;191.0;199.0;369;4;8.0;8.0
1;190;191.0;203.0;370;17;13.0;12.0
16;167;192.0;206.0;326;11;15.0;14.0
7;194;194.0;205.0;374;12;12.0;11.0
18;194;195.2836531095299;225.2836531095299;375;12;28.0;30.0
12;196;196.0;218.0;378;6;22.0;22.0
9;167;197.0;200.0;329;18;6.0;3.0
14;168;198.3345237926729;201.3345237926729;333;14;6.0;3.0
15;168;199.0;217.0;336;27;19.0;18.0
5;173;199.11482480269612;217.11482480269612;340;12;17.0;18.0
2;173;199.38991059996346;226.38991059996346;341;20;25.0;27.0
9;200;200.0;204.0;389;23;5.0;4.0
3;200;201.0;205.0;390;16;5.0;4.0
14;175;201.3345237926729;228.3345237926729;342;18;27.0;27.0
8;176;202.0;214.0;344;0;12.0;12.0
1;179;203.0;221.0;347;25;17.0;18.0
4;181;203.6755478007957;230.6755478007957;349;13;28.0;27.0
9;182;204.0;211.0;351;14;6.0;7.0
3;183;205.0;217.0;352;3;13.0;12.0
7;183;205.0;228.0;353;19;24.0;23.0
16;206;206.0;207.0;402;12;1.0;1.0
16;207;207.0;216.0;412;27;7.0;9.0
11;210;210.02013808370168;239.02013808370168;417;13;28.0;29.0
9;207;211.0;224.0;411;29;14.0;13.0
17;206;211.47331923240546;219.47331923240546;401;18;11.0;8.0
10;206;212.0;224.0;404;26;12.0;12.0
0;207;212.0;233.0;415;16;21.0;21.0
8;183;214.0;222.0;354;12;13.0;8.0
6;183;214.0;238.0;356;4;25.0;24.0
13;184;214.44396779088697;221.44396779088697;359;18;8.0;7.0
16;188;216.0;244.0;363;0;26.0;28.0
15;189;217.0;220.0;365;24;3.0;3.0
3;190;217.0;244.0;366;10;27.0;27.0
5;190;217.11482480269612;241.11482480269612;367;20;26.0;24.0
12;190;218.0;238.0;368;6;22.0;20.0
19;191;218.53824333566357;238.53824333566357;371;16;17.0;20.0
17;219;219.47331923240546;241.47331923240546;421;4;24.0;22.0
15;219;220.0;225.0;429;19;5.0;5.0
1;219;221.0;240.0;426;8;20.0;19.0
13;193;221.44396779088697;223.44396779088697;372;14;3.0;2.0
