server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
13;269;269.2063547194084;297.2063547194084;498;27;27.0;28.0
9;269;269.6396532820902;270.6396532820902;494;22;1.0;1.0
9;270;270.6396532820902;284.6396532820902;500;21;12.0;14.0
4;272;272.5236871266556;276.5236871266556;505;21;4.0;4.0
2;272;273.5766358640346;287.5766358640346;507;29;16.0;14.0
15;270;275.0;302.0;499;15;26.0;27.0
4;270;276.5236871266556;291.5236871266556;502;0;15.0;15.0
10;272;277.6005948324847;292.6005948324847;504;25;20.0;15.0
6;274;278.0;293.0;510;29;14.0;15.0
8;275;278.5842441923265;308.5842441923265;511;11;29.0;30.0
5;270;279.0;293.0;503;20;16.0;14.0
7;268;280.0541825211486;300.0541825211486;487;20;19.0;20.0
17;281;281.0;295.0;520;6;14.0;14.0
11;283;283.0;287.0;529;15;3.0;4.0
3;281;283.314315737146;300.314315737146;522;25;18.0;17.0
9;282;284.6396532820902;288.6396532820902;524;25;3.0;4.0
14;285;285.0;293.0;533;26;9.0;8.0
18;281;286.0;305.0;519;10;19.0;19.0
11;283;287.0;292.0;531;19;6.0;5.0
0;282;287.5722321764233;303.5722321764233;527;25;15.0;16.0
2;281;287.5766358640346;288.5766358640346;518;21;1.0;1.0
1;282;288.3432182404527;291.3432182404527;526;20;3.0;3.0
2;282;288.5766358640346;305.5766358640346;523;28;16.0;17.0
9;275;288.6396532820902;312.6396532820902;512;24;24.0;24.0
19;269;289.0;299.0;490;24;12.0;10.0
12;290;290.0;294.0;536;25;4.0;4.0
16;269;291.0;292.0;493;24;1.0;1.0
1;287;291.3432182404527;293.3432182404527;535;13;2.0;2.0
4;261;291.5236871266556;312.5236871266556;469;17;21.0;21.0
11;292;292.0;293.0;537;15;3.0;1.0
16;263;292.0;303.0;480;10;12.0;11.0
10;281;292.6005948324847;310.6005948324847;521;5;18.0;18.0
11;274;293.0;307.0;508;5;12.0;14.0
14;278;293.0;319.0;516;23;26.0;26.0
5;269;293.0;322.0;495;5;29.0;29.0
6;256;293.0;315.0;462;5;24.0;22.0
1;256;293.3432182404527;301.3432182404527;461;23;7.0;8.0
12;283;294.0;296.0;528;27;4.0;2.0
17;278;295.0;297.0;515;27;4.0;2.0
12;263;296.0;300.0;475;27;4.0;4.0
17;261;297.0;299.0;470;27;4.0;2.0
13;250;297.2063547194084;319.2063547194084;452;23;20.0;22.0
17;251;299.0;309.0;454;18;10.0;10.0
19;299;299.0;325.0;541;5;26.0;26.0
12;298;300.0;330.0;540;7;28.0;30.0
7;283;300.0541825211486;305.0541825211486;530;7;6.0;5.0
3;281;300.314315737146;318.314315737146;517;7;21.0;18.0
1;301;301.3432182404527;323.3432182404527;545;27;25.0;22.0
15;301;302.0;309.0;543;6;11.0;7.0
16;301;303.0;327.0;542;14;28.0;24.0
0;301;303.5722321764233;315.5722321764233;544;15;13.0;12.0
18;304;305.0;324.0;546;9;19.0;19.0
7;304;305.0541825211486;328.0541825211486;547;21;22.0;23.0
2;305;305.5766358640346;322.5766358640346;548;7;17.0;17.0
11;306;307.0;328.0;555;16;24.0;21.0
8;306;308.5842441923265;323.5842441923265;556;25;14.0;15.0
17;308;309.0;337.0;559;5;26.0;28.0
15;306;309.0;331.0;552;11;24.0;22.0
